"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.077182915E2,1.369415318E-3,-9.680150151E-1,2.508884072E-1,-2.496219240E-4,1.798430765E2,-1.798409190E2,1.168062222E-2,-2.906019209E1
1.077232915E2,1.413870891E-3,-9.680492282E-1,2.507562339E-1,-6.254705659E-5,1.798379823E2,-1.798413614E2,3.368858072E-2,-2.904451652E1
1.077282915E2,1.405331992E-3,-9.680827856E-1,2.506266832E-1,1.044275486E-4,1.798389608E2,-1.798470996E2,5.194530143E-2,-2.902915846E1
1.077332915E2,1.340803312E-3,-9.681010246E-1,2.505565286E-1,1.853459544E-4,1.798463552E2,-1.798565777E2,5.905828053E-2,-2.902084748E1
1.077382915E2,1.275424432E-3,-9.680956602E-1,2.505776286E-1,1.342187606E-4,1.798538471E2,-1.798623638E2,5.151228508E-2,-2.902335431E1
1.077432915E2,1.196893653E-3,-9.680704474E-1,2.506754398E-1,-9.649646017E-6,1.798628461E2,-1.798669480E2,3.331065722E-2,-2.903495223E1
1.077482915E2,1.191509042E-3,-9.680356979E-1,2.508095503E-1,-1.931617735E-4,1.798634631E2,-1.798622757E2,1.281756501E-2,-2.905085095E1
1.077532915E2,1.284805744E-3,-9.680154324E-1,2.508872151E-1,-2.779782808E-4,1.798527721E2,-1.798494892E2,6.102466844E-3,-2.906005606E1
1.077582915E2,1.382838490E-3,-9.680126905E-1,2.508972883E-1,-2.634685370E-4,1.798415383E2,-1.798390320E2,1.053205753E-2,-2.906124549E1
1.077632915E2,1.448986247E-3,-9.680356979E-1,2.508082390E-1,-1.233556977E-4,1.798339583E2,-1.798357203E2,2.796091102E-2,-2.905068081E1
1.077682915E2,1.485079448E-3,-9.680650234E-1,2.506948411E-1,3.985066360E-5,1.798298224E2,-1.798364016E2,4.708336099E-2,-2.903723174E1
1.077732915E2,1.456999181E-3,-9.680921435E-1,2.505902052E-1,1.668518962E-4,1.798330401E2,-1.798431585E2,6.034825008E-2,-2.902482975E1
1.077782915E2,1.336717919E-3,-9.680992961E-1,2.505632341E-1,1.783575717E-4,1.798468234E2,-1.798568307E2,5.816670880E-2,-2.902164224E1
1.077832915E2,1.235855381E-3,-9.680886269E-1,2.506050169E-1,9.318718367E-5,1.798583814E2,-1.798655766E2,4.582803543E-2,-2.902660272E1
1.077882915E2,1.193414391E-3,-9.680703282E-1,2.506759167E-1,-1.235449417E-5,1.798632448E2,-1.798672563E2,3.291072361E-2,-2.903500910E1
1.077932915E2,1.208207379E-3,-9.680537581E-1,2.507398129E-1,-8.848131984E-5,1.798615496E2,-1.798634302E2,2.489971728E-2,-2.904258172E1
1.077982915E2,1.325629910E-3,-9.680452347E-1,2.507721186E-1,-1.042451549E-4,1.798480940E2,-1.798499523E2,2.652989439E-2,-2.904640526E1
1.078032915E2,1.452943954E-3,-9.680476189E-1,2.507622242E-1,-5.896930088E-5,1.798335048E2,-1.798371301E2,3.520921742E-2,-2.904522386E1
1.078082915E2,1.522760666E-3,-9.680573940E-1,2.507240772E-1,1.296304163E-5,1.798255044E2,-1.798314505E2,4.518823844E-2,-2.904069489E1
1.078132915E2,1.530095146E-3,-9.680672288E-1,2.506860495E-1,6.284276606E-5,1.798246639E2,-1.798320679E2,5.092558758E-2,-2.903618569E1
1.078182915E2,1.445589231E-3,-9.680715799E-1,2.506697476E-1,6.356203812E-5,1.798343476E2,-1.798414622E2,4.857514886E-2,-2.903425971E1
1.078232915E2,1.346767689E-3,-9.680712223E-1,2.506716847E-1,3.506763824E-5,1.798456717E2,-1.798516064E2,4.257586707E-2,-2.903449695E1
1.078282915E2,1.288510470E-3,-9.680722356E-1,2.506680787E-1,2.778641283E-5,1.798523475E2,-1.798578598E2,4.009418013E-2,-2.903407321E1
1.078332915E2,1.303614608E-3,-9.680802226E-1,2.506371439E-1,7.286525943E-5,1.798506167E2,-1.798574776E2,4.552421269E-2,-2.903040521E1
1.078382915E2,1.398655352E-3,-9.680898190E-1,2.505995333E-1,1.417743770E-4,1.798397259E2,-1.798489113E2,5.589235226E-2,-2.902594023E1
1.078432915E2,1.486165346E-3,-9.680993557E-1,2.505621314E-1,2.170627558E-4,1.798296979E2,-1.798413628E2,6.675132522E-2,-2.902149846E1
1.078482915E2,1.544882166E-3,-9.681051373E-1,2.505393922E-1,2.632845135E-4,1.798229695E2,-1.798361744E2,7.356103208E-2,-2.901879710E1
1.078532915E2,1.532529390E-3,-9.680995345E-1,2.505611479E-1,2.319073974E-4,1.798243850E2,-1.798366455E2,6.972918333E-2,-2.902137723E1
1.078582915E2,1.466165500E-3,-9.680921435E-1,2.505901456E-1,1.758339349E-4,1.798319897E2,-1.798423995E2,6.160788057E-2,-2.902482101E1
1.078632915E2,1.411919946E-3,-9.680837393E-1,2.506229579E-1,1.147751100E-4,1.798382058E2,-1.798466658E2,5.328181344E-2,-2.902871583E1
1.078682915E2,1.343877824E-3,-9.680717587E-1,2.506696284E-1,3.627194383E-5,1.798460029E2,-1.798519615E2,4.262613867E-2,-2.903425349E1
1.078732915E2,1.326454559E-3,-9.680624604E-1,2.507056296E-1,-2.307180148E-5,1.798479995E2,-1.798521910E2,3.554798613E-2,-2.903852352E1
1.078782915E2,1.312142254E-3,-9.680597782E-1,2.507160604E-1,-3.384420779E-5,1.798496395E2,-1.798534696E2,3.394338775E-2,-2.903976013E1
1.078832915E2,1.366483877E-3,-9.680752754E-1,2.506559193E-1,6.287472934E-5,1.798434124E2,-1.798502172E2,4.622449164E-2,-2.903262633E1
1.078882915E2,1.456705249E-3,-9.681009054E-1,2.505563200E-1,2.132369700E-4,1.798330738E2,-1.798445208E2,6.548010742E-2,-2.902081283E1
1.078932915E2,1.492585307E-3,-9.681286812E-1,2.504485846E-1,3.679046640E-4,1.798289623E2,-1.798449718E2,8.365128735E-2,-2.900803923E1
1.078982915E2,1.473958964E-3,-9.681457877E-1,2.503824234E-1,4.508046259E-4,1.798310967E2,-1.798494110E2,9.230331350E-2,-2.900020026E1
1.079032915E2,1.401263499E-3,-9.681431651E-1,2.503930330E-1,4.210933694E-4,1.798394270E2,-1.798566245E2,8.692292016E-2,-2.900146510E1
1.079082915E2,1.353771548E-3,-9.681248665E-1,2.504642010E-1,3.069617960E-4,1.798448692E2,-1.798586239E2,7.290874519E-2,-2.900990441E1
1.079132915E2,1.258606373E-3,-9.680963755E-1,2.505749464E-1,1.412644633E-4,1.798557743E2,-1.798644317E2,5.181061400E-2,-2.902303679E1
1.079182915E2,1.267900442E-3,-9.680686593E-1,2.506819963E-1,-2.646721441E-6,1.798547093E2,-1.798592724E2,3.612815478E-2,-2.903572523E1
1.079232915E2,1.321402658E-3,-9.680605531E-1,2.507130206E-1,-2.823856266E-5,1.798485784E2,-1.798526033E2,3.483081849E-2,-2.903939926E1
1.079282915E2,1.417625071E-3,-9.680749774E-1,2.506567836E-1,7.293911767E-5,1.798375521E2,-1.798448331E2,4.881003700E-2,-2.903272509E1
1.079332915E2,1.482961891E-3,-9.681087732E-1,2.505257130E-1,2.667557565E-4,1.798300650E2,-1.798431423E2,7.216619318E-2,-2.901718156E1
1.079382915E2,1.533003510E-3,-9.681452513E-1,2.503841221E-1,4.622977285E-4,1.798243307E2,-1.798431904E2,9.527273674E-2,-2.900039504E1
1.079432915E2,1.442718796E-3,-9.681704044E-1,2.502871454E-1,5.756731844E-4,1.798346765E2,-1.798564492E2,1.052459557E-1,-2.898891312E1
1.079482915E2,1.390114859E-3,-9.681704640E-1,2.502872646E-1,5.525665474E-4,1.798407045E2,-1.798616226E2,1.011737028E-1,-2.898893431E1
1.079532915E2,1.283238376E-3,-9.681543708E-1,2.503502965E-1,4.434786679E-4,1.798529517E2,-1.798703568E2,8.601416605E-2,-2.899641378E1
1.079582915E2,1.247875804E-3,-9.681220055E-1,2.504758537E-1,2.684538194E-4,1.798570039E2,-1.798692675E2,6.559896154E-2,-2.901129438E1
1.079632915E2,1.285518760E-3,-9.680911899E-1,2.505948544E-1,1.205210428E-4,1.798526904E2,-1.798608516E2,5.028504531E-2,-2.902539443E1
1.079682915E2,1.411046166E-3,-9.680788517E-1,2.506418526E-1,8.693010022E-5,1.798383060E2,-1.798459640E2,5.017075974E-2,-2.903095612E1
1.079732915E2,1.484290621E-3,-9.680876136E-1,2.506075501E-1,1.584929123E-4,1.798299128E2,-1.798398919E2,6.020750039E-2,-2.902688248E1
1.079782915E2,1.553849352E-3,-9.681099057E-1,2.505208850E-1,2.866756986E-4,1.798219419E2,-1.798358497E2,7.641028134E-2,-2.901660278E1
1.079832915E2,1.497232433E-3,-9.681332111E-1,2.504310012E-1,3.967815428E-4,1.798284297E2,-1.798452834E2,8.698543237E-2,-2.900595426E1
1.079882915E2,1.427721668E-3,-9.681547880E-1,2.503478229E-1,4.854039580E-4,1.798363951E2,-1.798555300E2,9.481002555E-2,-2.899610516E1
1.079932915E2,1.324452054E-3,-9.681651592E-1,2.503082156E-1,5.171873490E-4,1.798482289E2,-1.798678949E2,9.536818177E-2,-2.899142309E1
1.079982915E2,1.319054418E-3,-9.681589007E-1,2.503325343E-1,4.746388295E-4,1.798488475E2,-1.798672756E2,9.049620526E-2,-2.899430574E1
1.080032915E2,1.337501726E-3,-9.681448936E-1,2.503867149E-1,4.110714654E-4,1.798467335E2,-1.798634102E2,8.398067759E-2,-2.900072322E1
1.080082915E2,1.383337520E-3,-9.681293368E-1,2.504467070E-1,3.471116070E-4,1.798414811E2,-1.798564948E2,7.820890729E-2,-2.900782735E1
1.080132915E2,1.471700940E-3,-9.681148529E-1,2.505022585E-1,2.900815452E-4,1.798313554E2,-1.798450593E2,7.442685601E-2,-2.901440320E1
1.080182915E2,1.492689366E-3,-9.681119919E-1,2.505131960E-1,2.858079970E-4,1.798289503E2,-1.798426091E2,7.455701735E-2,-2.901569694E1
1.080232915E2,1.517610059E-3,-9.681200981E-1,2.504816651E-1,3.285101266E-4,1.798260946E2,-1.798410677E2,8.000450079E-2,-2.901195772E1
1.080282915E2,1.476174660E-3,-9.681379795E-1,2.504126728E-1,4.084920511E-4,1.798308428E2,-1.798479539E2,8.767741775E-2,-2.900378517E1
1.080332915E2,1.410376482E-3,-9.681571126E-1,2.503389120E-1,4.952744930E-4,1.798383827E2,-1.798577366E2,9.540618436E-2,-2.899505096E1
1.080382915E2,1.360343618E-3,-9.681739807E-1,2.502737939E-1,5.662197364E-4,1.798441161E2,-1.798653157E2,1.018327105E-1,-2.898734144E1
1.080432915E2,1.334234971E-3,-9.681779742E-1,2.502584457E-1,5.834212061E-4,1.798471079E2,-1.798687040E2,1.029902655E-1,-2.898552579E1
1.080482915E2,1.337016812E-3,-9.681768417E-1,2.502628267E-1,5.771429860E-4,1.798467891E2,-1.798682158E2,1.023740998E-1,-2.898604458E1
1.080532915E2,1.355346970E-3,-9.681706429E-1,2.502867579E-1,5.551121430E-4,1.798446886E2,-1.798655528E2,1.004588822E-1,-2.898887728E1
1.080582915E2,1.414530616E-3,-9.681586027E-1,2.503331006E-1,5.077975220E-4,1.798379067E2,-1.798576344E2,9.691383751E-2,-2.899436152E1
1.080632915E2,1.445813208E-3,-9.681490064E-1,2.503701150E-1,4.653915239E-4,1.798343220E2,-1.798529509E2,9.311218699E-2,-2.899874422E1
1.080682915E2,1.496969039E-3,-9.681388140E-1,2.504093051E-1,4.193866625E-4,1.798284599E2,-1.798459593E2,8.948223372E-2,-2.900338366E1
1.080732915E2,1.472313020E-3,-9.681404829E-1,2.504029870E-1,4.263325536E-4,1.798312853E2,-1.798488934E2,8.954433090E-2,-2.900263705E1
1.080782915E2,1.465080239E-3,-9.681456089E-1,2.503831685E-1,4.499513016E-4,1.798321141E2,-1.798503716E2,9.195401415E-2,-2.900028928E1
1.080832915E2,1.408051033E-3,-9.681509733E-1,2.503627241E-1,4.654569493E-4,1.798386492E2,-1.798571415E2,9.203494817E-2,-2.899787256E1
1.080882915E2,1.379752976E-3,-9.681544304E-1,2.503494918E-1,4.765891645E-4,1.798418919E2,-1.798605990E2,9.245621897E-2,-2.899630763E1
1.080932915E2,1.371472115E-3,-9.681569338E-1,2.503398359E-1,4.870315606E-4,1.798428408E2,-1.798618164E2,9.337578528E-2,-2.899516443E1
1.080982915E2,1.417346029E-3,-9.681591988E-1,2.503307760E-1,5.094937515E-4,1.798375841E2,-1.798573704E2,9.718244269E-2,-2.899408597E1
1.081032915E2,1.468439875E-3,-9.681576490E-1,2.503364682E-1,5.128045450E-4,1.798317291E2,-1.798517975E2,9.901628864E-2,-2.899475484E1
1.081082915E2,1.475940792E-3,-9.681563973E-1,2.503412664E-1,5.120777641E-4,1.798308696E2,-1.798509449E2,9.915157052E-2,-2.899532216E1
1.081132915E2,1.499866411E-3,-9.681509733E-1,2.503621578E-1,4.828987003E-4,1.798281279E2,-1.798474556E2,9.660401169E-2,-2.899779588E1
1.081182915E2,1.467072800E-3,-9.681444764E-1,2.503875494E-1,4.422581696E-4,1.798318858E2,-1.798499302E2,9.115837621E-2,-2.900080849E1
1.081232915E2,1.423418545E-3,-9.681446552E-1,2.503871322E-1,4.295096442E-4,1.798368882E2,-1.798544075E2,8.849143621E-2,-2.900076402E1
1.081282915E2,1.386691483E-3,-9.681450129E-1,2.503859699E-1,4.210205807E-4,1.798410968E2,-1.798582384E2,8.649569739E-2,-2.900063024E1
1.081332915E2,1.339648879E-3,-9.681459665E-1,2.503825426E-1,4.185557773E-4,1.798464875E2,-1.798633863E2,8.487201484E-2,-2.900022847E1
1.081382915E2,1.354455718E-3,-9.681456685E-1,2.503836155E-1,4.184421559E-4,1.798447908E2,-1.798617405E2,8.528439600E-2,-2.900035434E1
1.081432915E2,1.359159967E-3,-9.681454897E-1,2.503842711E-1,4.245410964E-4,1.798442517E2,-1.798613936E2,8.609608844E-2,-2.900043097E1
1.081482915E2,1.401511879E-3,-9.681453705E-1,2.503844798E-1,4.355120764E-4,1.798393985E2,-1.798570098E2,8.852841143E-2,-2.900045120E1
1.081532915E2,1.475203853E-3,-9.681439400E-1,2.503895760E-1,4.421772028E-4,1.798309540E2,-1.798490260E2,9.138300795E-2,-2.900104770E1
1.081582915E2,1.503638633E-3,-9.681458473E-1,2.503820062E-1,4.564799310E-4,1.798276956E2,-1.798462811E2,9.378443312E-2,-2.900014776E1
1.081632915E2,1.471377893E-3,-9.681450129E-1,2.503854334E-1,4.515012843E-4,1.798313925E2,-1.798497176E2,9.230701378E-2,-2.900055667E1
1.081682915E2,1.446407994E-3,-9.681475759E-1,2.503756583E-1,4.571799655E-4,1.798342538E2,-1.798526498E2,9.221908995E-2,-2.899940114E1
1.081732915E2,1.427731547E-3,-9.681492448E-1,2.503693104E-1,4.580661480E-4,1.798363940E2,-1.798547467E2,9.178060812E-2,-2.899865125E1
1.081782915E2,1.394654446E-3,-9.681457281E-1,2.503831387E-1,4.335381673E-4,1.798401843E2,-1.798577139E2,8.811247326E-2,-2.900029322E1
1.081832915E2,1.414161049E-3,-9.681347013E-1,2.504257560E-1,3.756638034E-4,1.798379490E2,-1.798538929E2,8.225791890E-2,-2.900534216E1
1.081882915E2,1.406728833E-3,-9.681157470E-1,2.504991889E-1,2.791658626E-4,1.798388007E2,-1.798519537E2,7.135037238E-2,-2.901404545E1
1.081932915E2,1.387748140E-3,-9.680969715E-1,2.505719364E-1,1.805796783E-4,1.798409757E2,-1.798512339E2,5.987975883E-2,-2.902266932E1
1.081982915E2,1.380290111E-3,-9.680747390E-1,2.506579161E-1,6.050805678E-5,1.798418304E2,-1.798486178E2,4.635881827E-2,-2.903286242E1
1.082032915E2,1.333896242E-3,-9.680573940E-1,2.507251501E-1,-4.113693649E-5,1.798471467E2,-1.798508472E2,3.376078600E-2,-2.904083643E1
1.082082915E2,1.284938265E-3,-9.680479765E-1,2.507617474E-1,-1.009984626E-4,1.798527569E2,-1.798545593E2,2.571916039E-2,-2.904517809E1
1.082132915E2,1.216316452E-3,-9.680416584E-1,2.507864535E-1,-1.513993193E-4,1.798606204E2,-1.798607237E2,1.815987942E-2,-2.904811087E1
1.082182915E2,1.176233415E-3,-9.680376649E-1,2.508020401E-1,-1.803062332E-4,1.798652135E2,-1.798643396E2,1.380352919E-2,-2.904996038E1
1.082232915E2,1.192950616E-3,-9.680357575E-1,2.508093119E-1,-1.951166341E-4,1.798632979E2,-1.798620596E2,1.264211267E-2,-2.905082297E1
1.082282915E2,1.167876524E-3,-9.680269361E-1,2.508434355E-1,-2.408141445E-4,1.798661712E2,-1.798635279E2,6.857110897E-3,-2.905486886E1
1.082332915E2,1.190660363E-3,-9.680106640E-1,2.509060204E-1,-3.250576265E-4,1.798635603E2,-1.798585789E2,-1.823769992E-3,-2.906228942E1
1.082382915E2,1.206171335E-3,-9.679890871E-1,2.509890199E-1,-4.293029779E-4,1.798617829E2,-1.798538600E2,-1.292877400E-2,-2.907213083E1
1.082432915E2,1.225396589E-3,-9.679679871E-1,2.510700822E-1,-5.368979764E-4,1.798595799E2,-1.798486308E2,-2.429795263E-2,-2.908174502E1
1.082482915E2,1.217621752E-3,-9.679520130E-1,2.511315048E-1,-6.206496037E-4,1.798604708E2,-1.798470815E2,-3.380174452E-2,-2.908903068E1
1.082532915E2,1.172531910E-3,-9.679475427E-1,2.511488795E-1,-6.481704186E-4,1.798656377E2,-1.798512901E2,-3.814923892E-2,-2.909109092E1
1.082582915E2,1.177351540E-3,-9.679549932E-1,2.511202395E-1,-6.084447377E-4,1.798650854E2,-1.798518998E2,-3.360859710E-2,-2.908769371E1
1.082632915E2,1.227446583E-3,-9.679690003E-1,2.510661781E-1,-5.310171400E-4,1.798593449E2,-1.798485727E2,-2.358727596E-2,-2.908128190E1
1.082682915E2,1.215447854E-3,-9.679803252E-1,2.510226965E-1,-4.674547527E-4,1.798607199E2,-1.798517331E2,-1.688873405E-2,-2.907612373E1
1.082732915E2,1.247780592E-3,-9.679830074E-1,2.510122359E-1,-4.447549290E-4,1.798570148E2,-1.798487998E2,-1.344239415E-2,-2.907488214E1
1.082782915E2,1.287935080E-3,-9.679767489E-1,2.510361075E-1,-4.769061052E-4,1.798524135E2,-1.798434205E2,-1.584982473E-2,-2.907771399E1
1.082832915E2,1.224278808E-3,-9.679607749E-1,2.510978281E-1,-5.657717702E-4,1.798597079E2,-1.798479233E2,-2.752846094E-2,-2.908503457E1
1.082882915E2,1.201102739E-3,-9.679453373E-1,2.511572242E-1,-6.558224559E-4,1.798623637E2,-1.798479005E2,-3.817442271E-2,-2.909208113E1
1.082932915E2,1.171428605E-3,-9.679296613E-1,2.512175143E-1,-7.477311301E-4,1.798657641E2,-1.798485437E2,-4.921338591E-2,-2.909923397E1
1.082982915E2,1.111506461E-3,-9.679183364E-1,2.512612045E-1,-8.159370627E-4,1.798726307E2,-1.798532239E2,-5.849693749E-2,-2.910441584E1
1.083032915E2,1.142828506E-3,-9.679089189E-1,2.512971759E-1,-8.649459924E-4,1.798690415E2,-1.798483364E2,-6.302529733E-2,-2.910868527E1
1.083082915E2,1.158376819E-3,-9.679064751E-1,2.513065040E-1,-8.687507943E-4,1.798672598E2,-1.798465017E2,-6.299808479E-2,-2.910979124E1
1.083132915E2,1.212523931E-3,-9.679052830E-1,2.513108850E-1,-8.556171088E-4,1.798610550E2,-1.798408739E2,-5.998134195E-2,-2.911031038E1
1.083182915E2,1.257190070E-3,-9.679051638E-1,2.513111532E-1,-8.471840993E-4,1.798559366E2,-1.798361627E2,-5.775965341E-2,-2.911034285E1
1.083232915E2,1.225963797E-3,-9.679005742E-1,2.513288856E-1,-8.756411844E-4,1.798595149E2,-1.798388055E2,-6.181224481E-2,-2.911244616E1
1.083282915E2,1.153739873E-3,-9.678825736E-1,2.513981164E-1,-9.897941491E-4,1.798677911E2,-1.798435229E2,-7.654219689E-2,-2.912066078E1
1.083332915E2,1.071440146E-3,-9.678569436E-1,2.514964640E-1,-1.147743664E-3,1.798772220E2,-1.798480908E2,-9.641603868E-2,-2.913233031E1
1.083382915E2,9.974113974E-4,-9.678298235E-1,2.516003251E-1,-1.309324987E-3,1.798857051E2,-1.798516320E2,-1.164542951E-1,-2.914465394E1
1.083432915E2,9.340600437E-4,-9.678114653E-1,2.516706288E-1,-1.410617959E-3,1.798929646E2,-1.798557281E2,-1.295042429E-1,-2.915299256E1
1.083482915E2,9.645702042E-4,-9.677997231E-1,2.517153621E-1,-1.463548862E-3,1.798894684E2,-1.798508117E2,-1.344876472E-1,-2.915830431E1
1.083532915E2,1.017467826E-3,-9.677964449E-1,2.517277598E-1,-1.463194727E-3,1.798834068E2,-1.798449538E2,-1.329205704E-1,-2.915977857E1
1.083582915E2,1.074648383E-3,-9.677951336E-1,2.517325878E-1,-1.459027524E-3,1.798768543E2,-1.798387319E2,-1.308081796E-1,-2.916035607E1
1.083632915E2,1.075381999E-3,-9.677929282E-1,2.517410219E-1,-1.466134447E-3,1.798767703E2,-1.798384444E2,-1.315737754E-1,-2.916135644E1
1.083682915E2,1.066988443E-3,-9.677882195E-1,2.517589629E-1,-1.499480102E-3,1.798777321E2,-1.798384108E2,-1.355109789E-1,-2.916348755E1
1.083732915E2,1.013849732E-3,-9.677828550E-1,2.517795265E-1,-1.545205712E-3,1.798838214E2,-1.798429817E2,-1.421116687E-1,-2.916592647E1
1.083782915E2,9.158762637E-4,-9.677751064E-1,2.518092990E-1,-1.606700360E-3,1.798950483E2,-1.798520680E2,-1.517536016E-1,-2.916945298E1
1.083832915E2,8.765169990E-4,-9.677640200E-1,2.518515885E-1,-1.676530112E-3,1.798995585E2,-1.798544109E2,-1.606270171E-1,-2.917447093E1
1.083882915E2,8.531100189E-4,-9.677532911E-1,2.518925369E-1,-1.729038777E-3,1.799022408E2,-1.798554842E2,-1.671195261E-1,-2.917932834E1
1.083932915E2,9.044230964E-4,-9.677432179E-1,2.519308031E-1,-1.765392139E-3,1.798963607E2,-1.798487376E2,-1.696638493E-1,-2.918387590E1
1.083982915E2,1.024319020E-3,-9.677312374E-1,2.519760728E-1,-1.806004089E-3,1.798826217E2,-1.798342612E2,-1.706984387E-1,-2.918926492E1
1.084032915E2,1.072009906E-3,-9.677206278E-1,2.520163655E-1,-1.840885845E-3,1.798771567E2,-1.798279581E2,-1.731823912E-1,-2.919405262E1
1.084082915E2,1.117636092E-3,-9.677116871E-1,2.520502210E-1,-1.878210227E-3,1.798719283E2,-1.798218144E2,-1.759975061E-1,-2.919807881E1
1.084132915E2,1.074696658E-3,-9.677058458E-1,2.520725131E-1,-1.920704497E-3,1.798768488E2,-1.798253445E2,-1.819459737E-1,-2.920072319E1
1.084182915E2,9.714973370E-4,-9.677035213E-1,2.520816028E-1,-1.953630941E-3,1.798886746E2,-1.798358355E2,-1.885766716E-1,-2.920179115E1
1.084232915E2,8.912239467E-4,-9.676995873E-1,2.520966828E-1,-1.994216582E-3,1.798978732E2,-1.798435617E2,-1.953936503E-1,-2.920357362E1
1.084282915E2,8.944785797E-4,-9.677009583E-1,2.520914078E-1,-1.994349994E-3,1.798975003E2,-1.798431980E2,-1.953152776E-1,-2.920294958E1
1.084332915E2,9.040818135E-4,-9.676966667E-1,2.521077394E-1,-2.007876989E-3,1.798963998E2,-1.798417390E2,-1.965352048E-1,-2.920488876E1
1.084382915E2,9.923798214E-4,-9.676900506E-1,2.521326840E-1,-2.022575354E-3,1.798862816E2,-1.798315179E2,-1.956098510E-1,-2.920786217E1
1.084432915E2,1.062160444E-3,-9.676777720E-1,2.521791756E-1,-2.065112814E-3,1.798782854E2,-1.798225413E2,-1.983021226E-1,-2.921339187E1
1.084482915E2,1.088318726E-3,-9.676669836E-1,2.522200346E-1,-2.116258722E-3,1.798752878E2,-1.798181540E2,-2.032099815E-1,-2.921824979E1
1.084532915E2,1.036044880E-3,-9.676516056E-1,2.522784770E-1,-2.206092700E-3,1.798812780E2,-1.798213410E2,-2.146714381E-1,-2.922518698E1
1.084582915E2,9.042361173E-4,-9.676374197E-1,2.523324788E-1,-2.307924209E-3,1.798963822E2,-1.798329999E2,-2.297642187E-1,-2.923158524E1
1.084632915E2,8.314444633E-4,-9.676252007E-1,2.523787618E-1,-2.395868301E-3,1.799047235E2,-1.798385167E2,-2.416128497E-1,-2.923707623E1
1.084682915E2,7.581106512E-4,-9.676152468E-1,2.524165213E-1,-2.461554483E-3,1.799131269E2,-1.798447386E2,-2.510110914E-1,-2.924155059E1
1.084732915E2,7.622466416E-4,-9.676087499E-1,2.524411082E-1,-2.492596861E-3,1.799126530E2,-1.798433756E2,-2.543294833E-1,-2.924447226E1
1.084782915E2,8.490279586E-4,-9.676029682E-1,2.524628937E-1,-2.502467483E-3,1.799027086E2,-1.798334620E2,-2.529097675E-1,-2.924707504E1
1.084832915E2,9.007251826E-4,-9.676002860E-1,2.524730563E-1,-2.496206667E-3,1.798967845E2,-1.798279083E2,-2.507181296E-1,-2.924828843E1
1.084882915E2,9.735371363E-4,-9.675933123E-1,2.524993122E-1,-2.516276203E-3,1.798884408E2,-1.798192474E2,-2.508319342E-1,-2.925142056E1
1.084932915E2,1.000246874E-3,-9.675880075E-1,2.525192499E-1,-2.544752788E-3,1.798853801E2,-1.798154567E2,-2.532127253E-1,-2.925379686E1
1.084982915E2,8.892474652E-4,-9.675829411E-1,2.525386214E-1,-2.589615062E-3,1.798980997E2,-1.798264606E2,-2.613954862E-1,-2.925607942E1
1.085032915E2,8.192411370E-4,-9.675782919E-1,2.525561750E-1,-2.637493890E-3,1.799061219E2,-1.798328323E2,-2.687270634E-1,-2.925815642E1
1.085082915E2,7.297074694E-4,-9.675685167E-1,2.525931597E-1,-2.707146574E-3,1.799163817E2,-1.798407330E2,-2.790350649E-1,-2.926253588E1
1.085132915E2,6.935982404E-4,-9.675560594E-1,2.526402473E-1,-2.774227411E-3,1.799205195E2,-1.798427809E2,-2.875102491E-1,-2.926812400E1
1.085182915E2,7.871568438E-4,-9.675468206E-1,2.526749969E-1,-2.806460019E-3,1.799097985E2,-1.798314640E2,-2.883693420E-1,-2.927227396E1
1.085232915E2,8.635570104E-4,-9.675422907E-1,2.526921034E-1,-2.805510070E-3,1.799010436E2,-1.798230156E2,-2.860487177E-1,-2.927431947E1
1.085282915E2,9.767386245E-4,-9.675416946E-1,2.526942492E-1,-2.780567855E-3,1.798880740E2,-1.798111885E2,-2.800054860E-1,-2.927459420E1
