"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.094776590E2,3.847500229E1,-1.633125114E1,-3.020625114E1
1.094876590E2,4.121250153E1,-1.584375095E1,-2.998125076E1
1.094976590E2,4.428750229E1,-1.606875038E1,-2.718750191E1
1.095076590E2,4.089375305E1,-1.685625076E1,-2.535000038E1
1.095176590E2,3.735000229E1,-1.590000057E1,-2.349375153E1
1.095276590E2,3.646875000E1,-1.606875038E1,-2.769375038E1
1.095376590E2,3.781875229E1,-1.539375019E1,-2.932500076E1
1.095476590E2,4.089375305E1,-1.614375114E1,-2.838750076E1
1.095576590E2,4.389375305E1,-1.438125038E1,-2.825625038E1
1.095676590E2,4.320000076E1,-1.458750057E1,-2.276250076E1
1.095776590E2,4.003125000E1,-1.736250114E1,-2.482500076E1
1.095876590E2,3.661875153E1,-1.653750038E1,-2.812500191E1
1.095976590E2,3.778125000E1,-1.721250153E1,-3.245625305E1
1.096076590E2,4.098750305E1,-1.785000038E1,-3.386250305E1
1.096176590E2,4.385625076E1,-1.897500038E1,-2.866875076E1
1.096276590E2,4.216875076E1,-1.636875153E1,-2.775000191E1
1.096376590E2,3.770625305E1,-1.880625153E1,-2.655000114E1
1.096476590E2,3.594375229E1,-1.751250076E1,-2.709375191E1
1.096576590E2,3.755625153E1,-1.816875076E1,-3.176250076E1
1.096676590E2,4.046250153E1,-1.905000114E1,-3.016875076E1
1.096776590E2,4.267500305E1,-1.670625114E1,-2.977500153E1
1.096876590E2,4.125000000E1,-1.796250153E1,-2.604375076E1
1.096976590E2,3.738750076E1,-1.755000114E1,-2.617500114E1
1.097076590E2,3.440625000E1,-1.867500114E1,-2.619375038E1
1.097176590E2,3.793125153E1,-1.633125114E1,-2.878125191E1
1.097276590E2,3.982500076E1,-1.719375038E1,-3.000000191E1
1.097376590E2,4.269375229E1,-1.730625153E1,-2.893125153E1
1.097476590E2,4.091250229E1,-1.766250038E1,-2.606250191E1
1.097576590E2,3.798750305E1,-1.717500114E1,-2.512500191E1
1.097676590E2,3.648750305E1,-1.696875000E1,-2.589375114E1
1.097776590E2,3.813750076E1,-1.786875153E1,-2.788125038E1
1.097876590E2,4.209375000E1,-1.676250076E1,-3.116250038E1
1.097976590E2,4.370625305E1,-1.786875153E1,-2.874375153E1
1.098076590E2,4.430625153E1,-1.479375076E1,-2.745000076E1
1.098176590E2,3.939375305E1,-1.633125114E1,-2.630625153E1
1.098276590E2,3.761250305E1,-1.755000114E1,-2.617500114E1
1.098376590E2,4.021875000E1,-1.608750153E1,-3.118125153E1
1.098476590E2,4.434375000E1,-1.580625057E1,-2.986875153E1
1.098576590E2,4.606875229E1,-1.755000114E1,-2.788125038E1
1.098676590E2,4.636875153E1,-1.651875114E1,-2.516250038E1
1.098776590E2,4.156875229E1,-1.597500038E1,-2.325000000E1
1.098876590E2,3.937500000E1,-1.830000114E1,-2.302500153E1
1.098976590E2,4.376250076E1,-1.696875000E1,-2.398125076E1
1.099076590E2,4.708125305E1,-1.766250038E1,-2.225625038E1
1.099176590E2,4.983750153E1,-1.571250057E1,-1.996875000E1
1.099276590E2,4.755000305E1,-1.749375153E1,-1.633125114E1
1.099376590E2,4.357500076E1,-1.715625000E1,-1.239375019E1
1.099476590E2,4.293750000E1,-1.766250038E1,-1.250625038E1
1.099576590E2,4.436250305E1,-1.837500000E1,-1.246875095E1
1.099676590E2,4.925625229E1,-1.629375076E1,-1.098750019E1
1.099776590E2,4.995000076E1,-1.488750076E1,-6.431250095E0
1.099876590E2,4.719375229E1,-1.483125019E1,-4.050000191E0
1.099976590E2,4.385625076E1,-1.329375076E1,-4.593750000E0
1.100076590E2,4.237500000E1,-1.610625076E1,-5.437500000E0
1.100176590E2,4.749375153E1,-1.674375153E1,-5.306250095E0
1.100276590E2,5.146875381E1,-1.203750038E1,-4.050000191E0
1.100376590E2,5.066250229E1,-1.134375000E1,6.000000238E-1
1.100476590E2,4.762500000E1,-1.209375095E1,3.056250095E0
1.100576590E2,4.391250229E1,-1.246875095E1,2.981250048E0
1.100676590E2,4.501875305E1,-1.215000057E1,7.500000000E-1
1.100776590E2,4.745625305E1,-8.531250000E0,4.125000238E-1
1.100876590E2,4.985625076E1,-8.850000381E0,7.275000095E0
1.100976590E2,4.723125076E1,-8.175000191E0,8.681250572E0
1.101076590E2,4.025625229E1,-1.108125019E1,9.956250191E0
1.101176590E2,3.691875076E1,-1.256250095E1,9.675000191E0
1.101276590E2,3.916875076E1,-1.036875057E1,9.600000381E0
1.101376590E2,4.164375305E1,-8.343750000E0,1.486875057E1
1.101476590E2,3.796875000E1,-9.000000000E0,1.685625076E1
1.101576590E2,3.260625076E1,-7.031250477E0,1.989375114E1
1.101676590E2,2.793750191E1,-9.056250572E0,1.920000076E1
1.101776590E2,2.836875153E1,-1.115625000E1,1.687500000E1
1.101876590E2,3.091875076E1,-8.475000381E0,1.661250114E1
1.101976590E2,3.204375076E1,-3.412500143E0,2.038125038E1
1.102076590E2,2.866875076E1,-4.181250095E0,2.268750000E1
1.102176590E2,2.270625114E1,-5.906250000E0,2.495625114E1
1.102276590E2,1.895625114E1,-8.118750572E0,2.145000076E1
1.102376590E2,2.203125000E1,-7.312500477E0,2.086875153E1
1.102476590E2,2.664375114E1,-5.118750095E0,2.171250153E1
1.102576590E2,2.593125153E1,-3.206250191E0,2.422500038E1
1.102676590E2,2.615625191E1,-2.625000179E-1,2.741250038E1
1.102776590E2,2.075625038E1,-4.031250000E0,2.859375191E1
1.102876590E2,1.893750000E1,-5.512500286E0,2.452500153E1
1.102976590E2,2.251875114E1,-5.081250191E0,2.068125153E1
1.103076590E2,2.641875076E1,-3.262500048E0,2.047500038E1
1.103176590E2,2.716875076E1,-1.068750024E0,2.448750114E1
1.103276590E2,2.370000076E1,-2.325000048E0,2.621250153E1
1.103376590E2,1.893750000E1,-3.131250143E0,2.478750038E1
1.103476590E2,1.826250076E1,-6.712500095E0,2.229375076E1
1.103576590E2,2.013750076E1,-7.593750477E0,2.060625076E1
1.103676590E2,2.403750038E1,-3.075000048E0,2.079375076E1
1.103776590E2,2.499375153E1,-5.812500119E-1,2.355000114E1
1.103876590E2,2.248125076E1,1.350000024E0,2.467500114E1
1.103976590E2,1.590000057E1,-2.868750095E0,2.341875076E1
1.104076590E2,1.383750057E1,-5.081250191E0,2.221875000E1
1.104176590E2,1.927500153E1,-4.500000000E0,1.989375114E1
1.104276590E2,2.362500000E1,-1.518750072E0,2.145000076E1
1.104376590E2,2.540625191E1,2.943750143E0,2.418750191E1
1.104476590E2,2.248125076E1,2.812500000E0,2.611875153E1
1.104576590E2,1.734375000E1,1.875000119E0,2.658750153E1
1.104676590E2,1.590000057E1,-2.868750095E0,2.341875076E1
1.104776590E2,2.049375153E1,-1.312500000E0,2.445000076E1
1.104876590E2,2.557500076E1,-5.437500477E-1,2.400000000E1
1.104976590E2,2.696250153E1,3.750000238E0,2.769375038E1
1.105076590E2,2.306250000E1,3.712500095E0,2.900625038E1
1.105176590E2,2.008125114E1,-4.312500060E-1,2.893125153E1
1.105276590E2,1.809375000E1,-2.175000191E0,2.722500038E1
1.105376590E2,2.161875153E1,-4.650000095E0,2.675625038E1
1.105476590E2,2.799375153E1,2.437500060E-1,2.452500153E1
1.105576590E2,2.994375038E1,4.256250381E0,2.791875076E1
1.105676590E2,2.731875038E1,4.087500095E0,2.795625114E1
1.105776590E2,2.160000038E1,1.556250095E0,2.874375153E1
1.105876590E2,1.951875114E1,-3.693750143E0,2.593125153E1
1.105976590E2,2.505000114E1,-2.512500048E0,2.229375076E1
1.106076590E2,2.765625191E1,1.162500024E0,2.398125076E1
1.106176590E2,3.060000038E1,5.193750381E0,2.610000038E1
1.106276590E2,2.728125191E1,5.587500095E0,2.456250191E1
1.106376590E2,2.126250076E1,6.937500238E-1,2.647500038E1
1.106476590E2,1.738125038E1,5.250000358E-1,2.310000038E1
1.106576590E2,2.280000114E1,1.875000000E-1,2.180625153E1
1.106676590E2,2.958750153E1,5.531250000E0,2.281875038E1
1.106776590E2,3.078750038E1,7.762500286E0,2.730000114E1
1.106876590E2,2.748750114E1,8.737500191E0,2.945625114E1
1.106976590E2,2.280000114E1,5.418750286E0,2.838750076E1
1.107076590E2,1.910625076E1,5.812500119E-1,2.698125076E1
1.107176590E2,2.428125191E1,-1.312500089E-1,2.445000076E1
1.107276590E2,3.009375191E1,1.987500072E0,2.591250038E1
1.107376590E2,3.153750038E1,5.268750191E0,2.655000114E1
1.107476590E2,2.928750038E1,7.256250381E0,2.923125076E1
1.107576590E2,2.332500076E1,3.450000048E0,3.058125114E1
1.107676590E2,2.163750076E1,-1.012500048E0,2.722500038E1
1.107776590E2,2.347500038E1,-1.950000048E0,2.291250038E1
1.107876590E2,3.095625114E1,1.987500072E0,2.370000076E1
1.107976590E2,3.245625305E1,4.781250000E0,2.454375076E1
1.108076590E2,2.990625191E1,6.900000095E0,2.628750038E1
1.108176590E2,2.422500038E1,3.581250191E0,2.728125191E1
1.108276590E2,2.032500076E1,3.000000119E-1,2.542500114E1
1.108376590E2,2.998125076E1,3.000000000E0,2.238750076E1
1.108476590E2,2.998125076E1,3.000000000E0,2.238750076E1
1.108576590E2,3.223125076E1,6.037500381E0,2.413125038E1
1.108676590E2,2.272500038E1,5.550000191E0,2.775000191E1
1.108776590E2,2.272500038E1,5.550000191E0,2.775000191E1
1.108876590E2,2.332500076E1,1.218750000E0,2.388750076E1
1.108976590E2,2.960625076E1,3.468750238E0,2.313750076E1
1.109076590E2,3.273750305E1,6.731250286E0,2.548125076E1
1.109176590E2,2.949375153E1,8.175000191E0,2.775000191E1
1.109276590E2,2.280000114E1,5.418750286E0,2.870625114E1
1.109376590E2,2.120625114E1,1.181250095E0,2.690625191E1
1.109476590E2,2.388750076E1,1.875000075E-2,2.506875038E1
1.109576590E2,3.125625038E1,2.812500000E0,2.394375038E1
1.109676590E2,3.328125000E1,3.112500191E0,2.482500076E1
1.109776590E2,3.125625038E1,5.118750095E0,2.750625038E1
1.109876590E2,2.685000038E1,4.668750286E0,2.668125153E1
1.109976590E2,2.345625114E1,3.187500238E-1,2.551875114E1
1.110076590E2,2.574375153E1,-2.137500048E0,2.257500076E1
1.110176590E2,3.174375153E1,2.437500060E-1,2.133750153E1
1.110276590E2,3.485625076E1,5.343750000E0,2.165625000E1
1.110376590E2,3.133125114E1,6.300000191E0,2.413125038E1
1.110476590E2,2.443125153E1,3.562500238E0,2.617500114E1
1.110576590E2,2.049375153E1,4.687500298E-1,2.555625153E1
1.110676590E2,2.405625153E1,-3.562500179E-1,2.244375038E1
1.110776590E2,3.050625038E1,2.287500143E0,2.400000000E1
1.110876590E2,3.416250229E1,7.368750095E0,2.242500114E1
1.110976590E2,3.065625191E1,7.106250286E0,2.641875076E1
1.111076590E2,2.585625076E1,7.650000095E0,2.831250191E1
1.111176590E2,2.143125153E1,3.168750048E0,3.001875114E1
1.111276590E2,2.446875191E1,5.625000224E-2,2.536875153E1
1.111376590E2,3.215625000E1,7.500000000E-1,2.206875038E1
1.111476590E2,3.423750305E1,4.462500095E0,2.595000076E1
1.111576590E2,3.262500000E1,7.893750191E0,2.803125191E1
1.111676590E2,2.471250153E1,4.575000286E0,2.812500191E1
1.111776590E2,2.221875000E1,1.425000072E0,2.842500114E1
1.111876590E2,2.671875191E1,-1.387500048E0,2.531250191E1
1.111976590E2,3.108750153E1,1.706250072E0,2.482500076E1
1.112076590E2,3.697500229E1,5.643750191E0,2.253750038E1
1.112176590E2,3.335625076E1,6.300000191E0,2.550000191E1
1.112276590E2,2.703750038E1,4.856250286E0,2.760000038E1
1.112376590E2,2.096250153E1,1.875000000E-1,2.604375076E1
1.112476590E2,2.291250038E1,-5.925000191E0,2.355000114E1
1.112576590E2,3.129375076E1,3.000000119E-1,1.884375000E1
1.112676590E2,3.393750000E1,4.125000000E0,1.942500114E1
1.112776590E2,3.290625000E1,9.075000763E0,2.386875153E1
1.112876590E2,2.486250114E1,5.625000000E0,2.553750038E1
1.112976590E2,2.086875153E1,1.762500048E0,2.608125114E1
1.113076590E2,2.180625153E1,-1.068750024E0,2.458125114E1
1.113176590E2,2.848125076E1,1.968750119E0,2.235000038E1
1.113276590E2,3.496875000E1,7.106250286E0,2.274375153E1
1.113376590E2,3.131250191E1,9.506250381E0,2.619375038E1
1.113476590E2,2.398125076E1,5.325000286E0,2.806875038E1
1.113576590E2,2.056875038E1,3.262500048E0,2.955000114E1
1.113676590E2,2.233125114E1,-2.437500060E-1,2.450625038E1
1.113776590E2,2.910000038E1,-3.750000149E-2,2.311875153E1
1.113876590E2,3.547500229E1,7.912500381E0,2.190000153E1
1.113976590E2,3.354375076E1,8.268750191E0,2.829375076E1
1.114076590E2,2.730000114E1,8.531250000E0,2.821875191E1
1.114176590E2,2.101875114E1,2.662500143E0,3.005625153E1
1.114276590E2,2.248125076E1,2.062500119E-1,2.304375076E1
1.114376590E2,3.007500076E1,1.125000000E0,2.300625038E1
1.114476590E2,3.380625153E1,4.012500286E0,2.193750000E1
1.114576590E2,3.331875229E1,9.262500763E0,2.446875191E1
1.114676590E2,2.381250000E1,6.393750191E0,2.735625076E1
1.114776590E2,2.101875114E1,5.137500286E0,2.782500076E1
1.114876590E2,1.980000114E1,1.012500048E0,2.428125191E1
1.114976590E2,2.746875191E1,2.531250000E0,2.216250038E1
1.115076590E2,3.504375076E1,7.387500286E0,2.131875038E1
1.115176590E2,3.206250000E1,1.096875000E1,2.559375191E1
1.115276590E2,2.476875114E1,1.076250076E1,2.853750038E1
1.115376590E2,1.867500114E1,4.125000000E0,3.075000191E1
1.115476590E2,2.218125153E1,2.531250000E0,2.833125114E1
1.115576590E2,3.146250153E1,4.237500191E0,2.383125114E1
1.115676590E2,3.495000076E1,7.106250286E0,2.244375038E1
1.115776590E2,3.279375076E1,1.021875000E1,2.565000153E1
1.115876590E2,2.439375114E1,8.231250763E0,2.923125076E1
1.115976590E2,2.019375038E1,5.812500000E0,3.121875191E1
1.116076590E2,2.049375153E1,-5.250000358E-1,2.986875153E1
1.116176590E2,2.846250153E1,3.000000119E-1,2.561250114E1
1.116276590E2,3.588750076E1,3.862500191E0,2.347500038E1
1.116376590E2,3.285000229E1,7.893750191E0,2.724375153E1
1.116476590E2,2.681250191E1,9.318750381E0,2.925000191E1
1.116576590E2,2.021250153E1,3.843750238E0,2.825625038E1
1.116676590E2,2.079375076E1,1.256250024E0,2.518125153E1
1.116776590E2,3.041250038E1,2.062500119E-1,2.323125076E1
1.116876590E2,3.588750076E1,6.337500095E0,2.139375114E1
1.116976590E2,3.395625305E1,1.008750057E1,2.439375114E1
1.117076590E2,2.540625191E1,9.712500572E0,2.940000153E1
1.117176590E2,2.079375076E1,5.662500381E0,3.060000038E1
1.117276590E2,2.017500114E1,7.687500119E-1,2.600625038E1
1.117376590E2,2.741250038E1,1.443750024E0,2.302500153E1
1.117476590E2,3.598125076E1,5.381250381E0,2.085000038E1
1.117576590E2,3.324375153E1,9.712500572E0,2.334375000E1
1.117676590E2,2.574375153E1,9.731250763E0,2.908125114E1
1.117776590E2,1.918125153E1,4.612500191E0,3.007500076E1
1.117876590E2,2.191875076E1,6.187500358E-1,2.850000191E1
1.117976590E2,2.919375038E1,8.062500358E-1,2.491875076E1
1.118076590E2,3.395625305E1,4.368750095E0,2.298750114E1
1.118176590E2,3.480000305E1,9.037500381E0,2.415000153E1
1.118276590E2,2.645625114E1,8.962500572E0,2.866875076E1
1.118376590E2,1.878750038E1,4.462500095E0,3.103125191E1
1.118476590E2,2.107500076E1,-1.031250000E0,2.754375076E1
1.118576590E2,3.003750038E1,6.937500238E-1,2.430000114E1
1.118676590E2,3.583125305E1,2.868750095E0,2.184375000E1
1.118776590E2,3.551250076E1,7.050000191E0,2.525625038E1
1.118876590E2,2.754375076E1,8.568750381E0,2.898750114E1
1.118976590E2,2.002500153E1,3.881250143E0,3.060000038E1
1.119076590E2,2.154375076E1,2.437500060E-1,2.713125038E1
1.119176590E2,2.900625038E1,7.500000298E-2,2.171250153E1
1.119276590E2,3.517500305E1,2.943750143E0,1.981875038E1
1.119376590E2,3.489375305E1,6.318750381E0,2.281875038E1
1.119476590E2,2.634375191E1,6.881250381E0,2.760000038E1
1.119576590E2,1.987500000E1,1.125000000E0,2.833125114E1
1.119676590E2,2.058750153E1,-1.200000048E0,2.851875114E1
1.119776590E2,2.956875038E1,1.125000045E-1,2.139375114E1
1.119876590E2,3.581250000E1,3.768750191E0,2.004375076E1
1.119976590E2,3.560625076E1,7.312500477E0,2.334375000E1
1.120076590E2,2.692500114E1,6.712500095E0,2.587500191E1
1.120176590E2,1.998750114E1,3.843750238E0,2.904375076E1
1.120276590E2,2.056875038E1,-2.812500000E-1,2.718750191E1
1.120376590E2,2.801250076E1,5.625000224E-2,2.296875000E1
1.120476590E2,3.628125000E1,4.443750381E0,2.028750038E1
1.120576590E2,3.590625000E1,8.137500763E0,2.358750153E1
1.120676590E2,2.866875076E1,7.162500381E0,2.737500191E1
1.120776590E2,1.991250038E1,2.118750095E0,2.964375114E1
1.120876590E2,2.021250153E1,-1.556250095E0,2.745000076E1
1.120976590E2,2.831250191E1,-1.837500095E0,2.235000038E1
1.121076590E2,3.699375153E1,3.975000143E0,1.906875038E1
1.121176590E2,3.654375076E1,7.200000286E0,2.240625000E1
1.121276590E2,2.930625153E1,6.225000381E0,2.604375076E1
1.121376590E2,2.101875114E1,5.156250000E0,2.812500191E1
1.121476590E2,2.160000038E1,-4.312500060E-1,2.514375114E1
1.121576590E2,2.859375191E1,-1.050000072E0,2.180625153E1
1.121676590E2,3.530625153E1,1.818750024E0,1.942500114E1
1.121776590E2,3.669375229E1,5.850000381E0,1.923750114E1
1.121876590E2,2.945625114E1,9.675000191E0,2.433750153E1
1.121976590E2,2.161875153E1,4.687500000E0,2.707500076E1
1.122076590E2,2.158125114E1,-2.250000089E-1,2.670000076E1
1.122176590E2,2.943750191E1,6.000000238E-1,2.244375038E1
1.122276590E2,3.675000000E1,3.000000000E0,1.899375153E1
1.122376590E2,3.519375229E1,6.900000095E0,2.041875076E1
1.122476590E2,2.930625153E1,1.046250057E1,2.460000038E1
1.122576590E2,2.300625038E1,4.556250095E0,2.533125114E1
1.122676590E2,2.403750038E1,-1.087500095E0,2.439375114E1
1.122776590E2,2.703750038E1,2.006250143E0,2.111250114E1
1.122876590E2,2.748750114E1,9.731250763E0,2.531250191E1
1.122976590E2,2.482500076E1,1.021875000E1,3.202500153E1
1.123076590E2,2.728125191E1,8.512500763E0,2.775000191E1
1.123176590E2,2.986875153E1,9.000000358E-1,2.100000000E1
1.123276590E2,3.067500114E1,-1.237500072E0,1.539375019E1
1.123376590E2,2.880000114E1,5.062500238E-1,1.980000114E1
1.123476590E2,2.700000191E1,4.181250095E0,2.593125153E1
1.123576590E2,2.555625153E1,8.850000381E0,3.228750229E1
1.123676590E2,2.715000153E1,6.937500477E0,2.835000038E1
1.123776590E2,2.893125153E1,2.681250095E0,1.852500153E1
1.123876590E2,3.131250191E1,9.375000000E-2,1.681875038E1
1.123976590E2,3.075000191E1,1.237500072E0,1.940625000E1
1.124076590E2,3.000000191E1,5.962500095E0,2.651250076E1
1.124176590E2,2.891250038E1,1.012500000E1,3.103125191E1
1.124276590E2,2.900625038E1,8.006250381E0,2.870625114E1
1.124376590E2,2.844375038E1,2.456250191E0,2.276250076E1
1.124476590E2,2.895000076E1,-1.462500095E0,1.698750114E1
1.124576590E2,3.120000076E1,2.175000191E0,1.805625153E1
1.124676590E2,3.078750038E1,5.700000286E0,2.653125191E1
1.124776590E2,2.863125038E1,9.431250572E0,2.921250153E1
1.124876590E2,2.688750076E1,7.406250477E0,2.863125038E1
1.124976590E2,2.788125038E1,2.418750048E0,2.278125000E1
1.125076590E2,3.076875114E1,1.125000045E-1,1.871250153E1
1.125176590E2,3.174375153E1,3.037500143E0,1.938750076E1
1.125276590E2,3.120000076E1,6.187500477E0,2.664375114E1
1.125376590E2,2.985000038E1,1.081875038E1,3.159375191E1
1.125476590E2,2.745000076E1,7.143750191E0,2.926875114E1
1.125576590E2,2.600625038E1,2.775000095E0,2.293125153E1
1.125676590E2,2.827500153E1,6.000000238E-1,1.886250114E1
1.125776590E2,3.114375114E1,2.662500143E0,1.833750153E1
1.125876590E2,3.071250153E1,7.875000477E0,2.587500191E1
1.125976590E2,2.831250191E1,1.059375000E1,3.210000229E1
1.126076590E2,2.726250076E1,9.581250191E0,3.204375076E1
1.126176590E2,2.737500191E1,2.475000143E0,2.606250191E1
1.126276590E2,3.078750038E1,1.500000060E-1,1.980000114E1
1.126376590E2,3.159375191E1,1.125000000E0,1.923750114E1
1.126476590E2,3.185625076E1,5.887500286E0,2.555625153E1
1.126576590E2,3.007500076E1,9.075000763E0,3.078750038E1
1.126676590E2,2.853750038E1,7.575000286E0,3.125625038E1
1.126776590E2,2.743125153E1,1.462500095E0,2.381250000E1
1.126876590E2,2.865000153E1,-1.725000024E0,1.951875114E1
1.126976590E2,3.135000038E1,1.500000060E-1,1.869375038E1
1.127076590E2,3.060000038E1,5.193750381E0,2.580000114E1
1.127176590E2,2.921250153E1,8.531250000E0,2.990625191E1
1.127276590E2,2.741250038E1,1.162500024E0,2.398125076E1
1.127376590E2,2.741250038E1,1.162500024E0,2.398125076E1
1.127476590E2,3.024375153E1,-7.125000358E-1,1.846875000E1
1.127576590E2,3.001875114E1,-7.125000358E-1,1.878750038E1
1.127676590E2,3.063750076E1,4.387500286E0,2.553750038E1
1.127776590E2,2.805000114E1,6.056250095E0,2.857500076E1
1.127876590E2,2.561250114E1,5.456250191E0,2.928750038E1
1.127976590E2,2.763750076E1,-5.250000358E-1,1.944375038E1
1.128076590E2,2.763750076E1,-5.250000358E-1,1.944375038E1
1.128176590E2,2.911875153E1,-4.687500298E-1,1.861875153E1
1.128276590E2,2.823750114E1,6.243750095E0,2.917500114E1
1.128376590E2,2.823750114E1,6.243750095E0,2.917500114E1
1.128476590E2,2.581875038E1,1.912500024E0,2.613750076E1
1.128576590E2,2.891250038E1,-4.312500060E-1,2.049375153E1
1.128676590E2,3.108750153E1,3.375000060E-1,2.040000153E1
1.128776590E2,3.123750114E1,3.318750143E0,2.516250038E1
1.128876590E2,2.958750153E1,9.000000000E0,2.893125153E1
1.128976590E2,2.643750191E1,6.787500381E0,3.009375191E1
1.129076590E2,2.711250114E1,2.100000143E0,2.439375114E1
1.129176590E2,2.767500114E1,-4.875000119E-1,2.083125114E1
1.129276590E2,2.941875076E1,-2.625000179E-1,1.985625076E1
1.129376590E2,3.121875191E1,3.281250238E0,2.405625153E1
1.129476590E2,2.891250038E1,6.881250381E0,2.818125153E1
1.129576590E2,2.733750153E1,5.906250000E0,3.031875038E1
1.129676590E2,2.640000153E1,1.931250095E0,2.611875153E1
1.129776590E2,2.868750191E1,-7.687500119E-1,2.038125038E1
1.129876590E2,2.932500076E1,-1.087500095E0,1.852500153E1
1.129976590E2,3.120000076E1,4.200000286E0,2.274375153E1
1.130076590E2,2.902500153E1,6.581250191E0,2.820000076E1
1.130176590E2,2.778750038E1,6.843750477E0,2.928750038E1
1.130276590E2,2.722500038E1,3.562500238E0,2.598750114E1
1.130376590E2,2.842500114E1,1.875000075E-2,2.062500000E1
1.130476590E2,3.048750114E1,7.875000238E-1,2.070000076E1
1.130576590E2,3.039375114E1,1.012500048E0,2.426250076E1
1.130676590E2,2.960625076E1,7.875000477E0,2.823750114E1
1.130776590E2,2.745000076E1,7.987500191E0,3.138750076E1
1.130876590E2,2.831250191E1,3.787500143E0,2.610000038E1
1.130976590E2,2.861250114E1,2.081250191E0,2.030625153E1
1.131076590E2,3.026250076E1,-1.293750048E0,2.040000153E1
1.131176590E2,3.050625038E1,2.587500095E0,2.304375076E1
1.131276590E2,2.786250114E1,4.950000286E0,2.898750114E1
1.131376590E2,2.640000153E1,7.875000477E0,2.953125191E1
1.131476590E2,2.658750153E1,4.837500095E0,2.760000038E1
1.131576590E2,2.641875076E1,-1.500000000E0,2.156250000E1
1.131676590E2,3.015000153E1,5.437500477E-1,1.867500114E1
1.131776590E2,2.994375038E1,7.687500119E-1,2.195625114E1
1.131876590E2,2.915625191E1,6.693750381E0,2.600625038E1
1.131976590E2,2.600625038E1,8.325000763E0,2.951250076E1
1.132076590E2,2.570625114E1,3.750000238E0,2.443125153E1
1.132176590E2,2.709375191E1,1.631250024E0,1.880625153E1
1.132276590E2,2.853750038E1,1.350000024E0,1.693125153E1
1.132376590E2,3.033750153E1,5.118750095E0,2.392500114E1
1.132476590E2,2.831250191E1,8.568750381E0,2.773125076E1
1.132576590E2,2.660625076E1,7.162500381E0,3.225000000E1
1.132676590E2,2.570625114E1,4.200000286E0,2.970000076E1
1.132776590E2,2.578125191E1,-5.437500477E-1,2.321250153E1
1.132876590E2,3.052500153E1,-3.187500238E-1,2.124375153E1
1.132976590E2,3.112500191E1,1.443750024E0,2.640000153E1
1.133076590E2,3.043125153E1,6.712500095E0,3.003750038E1
1.133176590E2,2.694375038E1,6.562500477E0,3.260625076E1
1.133276590E2,2.662500191E1,3.112500191E0,2.821875191E1
1.133376590E2,2.784375191E1,-3.375000060E-1,2.066250038E1
1.133476590E2,2.808750153E1,-4.781250000E0,1.931250000E1
1.133576590E2,2.962500191E1,7.875000238E-1,2.336250114E1
1.133676590E2,2.934375191E1,5.325000286E0,2.829375076E1
1.133776590E2,2.677500153E1,5.231250286E0,3.054375076E1
1.133876590E2,2.570625114E1,2.512500048E0,2.516250038E1
1.133976590E2,2.602500153E1,-2.212500095E0,1.959375000E1
1.134076590E2,2.868750191E1,-2.437500000E0,1.661250114E1
1.134176590E2,2.971875191E1,2.006250143E0,2.122500038E1
1.134276590E2,2.925000191E1,6.975000381E0,2.488125038E1
1.134376590E2,2.756250191E1,8.081250191E0,2.825625038E1
1.134476590E2,2.602500153E1,4.575000286E0,2.512500191E1
1.134576590E2,2.595000076E1,0.000000000E0,1.942500114E1
1.134676590E2,2.941875076E1,-8.062500358E-1,1.693125153E1
1.134776590E2,3.163125038E1,2.943750143E0,2.221875000E1
1.134876590E2,2.983125114E1,7.556250095E0,2.778750038E1
1.134976590E2,2.718750191E1,6.993750095E0,3.022500038E1
1.135076590E2,2.608125114E1,5.043750286E0,2.493750191E1
1.135176590E2,2.593125153E1,3.000000119E-1,1.845000076E1
1.135276590E2,2.853750038E1,1.125000045E-1,1.749375153E1
1.135376590E2,2.953125191E1,5.137500286E0,2.034375000E1
1.135476590E2,2.778750038E1,7.537500381E0,2.548125076E1
1.135576590E2,2.583750153E1,9.412500381E0,2.910000038E1
1.135676590E2,2.490000153E1,7.218750477E0,2.602500153E1
1.135776590E2,2.645625114E1,3.712500095E0,2.145000076E1
1.135876590E2,2.790000153E1,2.606250048E0,1.777500153E1
1.135976590E2,3.028125191E1,6.731250286E0,2.535000038E1
1.136076590E2,2.945625114E1,1.044375038E1,2.975625038E1
1.136176590E2,2.630625153E1,1.083750057E1,3.429375076E1
1.136276590E2,2.518125153E1,7.331250191E0,2.945625114E1
